Activity,Id_Leg,Checkin,Dep,Arr,Start,End,Checkout,Tempo Solo Diurno,Tempo Solo Noturno,Tempo Solo Especial Diurno,Tempo Solo Especial Noturno
AD4254,-F,NaT,REC,FOR,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4036,-I,NaT,FOR,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4646,-M,NaT,REC,BSB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4478,-F,NaT,BSB,GYN,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4684,-M,NaT,VCP,CWB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2916,-M,NaT,CWB,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2643,-F,NaT,VCP,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4751,-I,NaT,CNF,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4248,-F,NaT,SDU,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4350,-I,NaT,VCP,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4351,-M,NaT,SDU,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2921,-F,NaT,VCP,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2785,-I,NaT,POA,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4204,-F,NaT,SDU,GYN,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4479,-I,NaT,GYN,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4402,-F,NaT,SDU,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4028,-I,01/12/2022 11:25,POA,SDU,01/12/2022 12:48,01/12/2022 14:44,01/12/2022 22:04,0 days 01:07:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4087,-M,01/12/2022 11:25,SDU,VCP,01/12/2022 15:51,01/12/2022 17:10,01/12/2022 22:04,0 days 00:50:00,0 days 00:11:00,0 days 00:00:00,0 days 00:00:00
AD2944,-M,01/12/2022 11:25,VCP,SDU,01/12/2022 18:11,01/12/2022 19:28,01/12/2022 22:04,0 days 00:00:00,0 days 00:48:00,0 days 00:00:00,0 days 00:00:00
AD4355,-F,01/12/2022 11:25,SDU,VCP,01/12/2022 20:16,01/12/2022 21:34,01/12/2022 22:04,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4350,-I,09/12/2022 08:00,VCP,SDU,09/12/2022 09:03,09/12/2022 10:06,09/12/2022 15:27,0 days 01:02:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4351,-M,09/12/2022 08:00,SDU,VCP,09/12/2022 11:08,09/12/2022 12:37,09/12/2022 15:27,0 days 01:04:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4849,-F,09/12/2022 08:00,VCP,FLN,09/12/2022 13:41,09/12/2022 14:57,09/12/2022 15:27,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4617,-I,10/12/2022 05:00,FLN,SDU,10/12/2022 05:34,10/12/2022 06:58,10/12/2022 11:46,0 days 01:31:00,0 days 00:00:00,0 days 01:31:00,0 days 00:00:00
AD2926,-F,10/12/2022 05:00,SDU,REC,10/12/2022 08:29,10/12/2022 11:16,10/12/2022 11:46,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4617,-I,NaT,FLN,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2741,-F,NaT,SDU,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4045,-I,NaT,VCP,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2681,-M,NaT,CNF,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4684,-M,NaT,VCP,CWB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2916,-M,NaT,CWB,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2692,-F,NaT,VCP,CWB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2326,-I,NaT,CWB,NAT,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2329,-F,NaT,NAT,IGU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4726,-I,NaT,IGU,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4025,-M,NaT,VCP,MCZ,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4518,-F,NaT,MCZ,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD9002,-I,NaT,VCP,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4796,-M,NaT,SDU,BSB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2830,-M,NaT,BSB,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2753,-F,NaT,SDU,NVT,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4166,-I,NaT,NVT,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4239,-F,NaT,VCP,CGB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4512,-I,NaT,CGB,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2948,-F,NaT,SDU,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD5098,-I,NaT,POA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4996,-M,NaT,VCP,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4847,-M,NaT,POA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2643,-F,NaT,VCP,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4890,-I,NaT,CNF,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2987,-F,NaT,REC,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4540,-I,NaT,VCP,GIG,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4066,-F,NaT,GIG,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
